link_id,name,parent_link_id,from_node_id,to_node_id,directed,geometry_id,geometry,dir_flag,length,grade,facility_type,capacity,free_speed,lanes,bike_facility,ped_facility,parking,allowed_uses,toll,jurisdiction,row_width
15890,,,64486,69023,,,,,,,,1000,50,1,,,,,,,
15891,,,69025,69026,,,,,,,,1000,50,1,,,,,,,
15892,,,69025,64490,,,,,,,,1000,50,1,,,,,,,
15893,,,69026,69025,,,,,,,,1000,50,1,,,,,,,
15894,,,69026,69024,,,,,,,,1000,50,1,,,,,,,
15895,,,69024,69023,,,,,,,,1000,50,1,,,,,,,
15896,,,69024,69026,,,,,,,,1000,50,1,,,,,,,
15897,,,64490,64488,,,,,,,,1000,50,1,,,,,,,
15898,,,64490,69025,,,,,,,,1000,50,1,,,,,,,
15899,,,69027,69028,,,,,,,,1300,50,2,,,,,,,
15900,,,69027,69029,,,,,,,,1300,50,2,,,,,,,
15901,,,69028,69027,,,,,,,,1300,50,2,,,,,,,
15902,,,69028,69030,,,,,,,,1300,50,2,,,,,,,
15903,,,69030,69028,,,,,,,,1300,50,2,,,,,,,
15904,,,69030,69031,,,,,,,,1300,50,2,,,,,,,
15905,,,69032,69033,,,,,,,,1500,90,2,,,,,,,
15906,,,69032,69031,,,,,,,,1500,90,2,,,,,,,
15907,,,69033,69032,,,,,,,,1500,90,2,,,,,,,
15908,,,69033,69034,,,,,,,,1500,90,2,,,,,,,
15909,,,69034,69033,,,,,,,,1500,90,2,,,,,,,
15910,,,69034,69035,,,,,,,,1500,90,2,,,,,,,
15911,,,69035,69034,,,,,,,,1500,90,2,,,,,,,
15912,,,69035,69036,,,,,,,,1500,90,2,,,,,,,
15913,,,69037,69038,,,,,,,,1800,60,2,,,,,,,
15914,,,69037,69039,,,,,,,,1800,60,2,,,,,,,
15915,,,69040,69038,,,,,,,,1800,60,2,,,,,,,
15916,,,69040,69031,,,,,,,,1800,60,2,,,,,,,
15917,,,69038,69037,,,,,,,,1800,60,2,,,,,,,
15918,,,69038,69040,,,,,,,,1800,60,2,,,,,,,
15919,,,69041,64611,,,,,,,,750,90,1,,,,,,,
15920,,,69041,69042,,,,,,,,1500,90,2,,,,,,,
15921,,,69043,69044,,,,,,,,850,90,1,,,,,,,
15922,,,69043,69045,,,,,,,,1700,90,2,,,,,,,
15923,,,69046,69047,,,,,,,,1700,90,2,,,,,,,
15924,,,69046,69048,,,,,,,,850,90,1,,,,,,,
15925,,,69047,69046,,,,,,,,850,90,1,,,,,,,
15926,,,69047,69044,,,,,,,,1700,90,2,,,,,,,
15927,,,69044,69043,,,,,,,,1700,90,2,,,,,,,
15928,,,69044,69047,,,,,,,,850,90,1,,,,,,,
15929,,,69049,69048,,,,,,,,1700,90,2,,,,,,,
15930,,,69049,69050,,,,,,,,850,90,1,,,,,,,
16029,,,69104,69105,,,,,,,,1500,90,2,,,,,,,
16030,,,69104,69106,,,,,,,,1500,90,2,,,,,,,
16031,,,69107,69108,,,,,,,,5400,100,3,,,,,,,
16032,,,69108,69109,,,,,,,,5400,100,3,,,,,,,
16033,,,69110,69111,,,,,,,,5400,100,3,,,,,,,
16034,,,69109,69112,,,,,,,,5400,100,3,,,,,,,
16035,,,69113,69114,,,,,,,,5400,100,3,,,,,,,
16036,,,69114,69110,,,,,,,,5400,100,3,,,,,,,
16071,,,317297,69153,,,,,,,,7200,100,5,,,,,,,
16073,,,69156,69157,,,,,,,,7200,100,4,,,,,,,
16074,,,69158,69159,,,,,,,,7200,100,4,,,,,,,
16075,,,69160,69161,,,,,,,,7200,100,4,,,,,,,
16076,,,69162,69163,,,,,,,,7200,100,4,,,,,,,
16077,,,69164,69165,,,,,,,,1000,50,1,,,,,,,
16078,,,69164,69166,,,,,,,,1000,50,1,,,,,,,
16079,,,69164,69167,,,,,,,,1000,50,1,,,,,,,
16080,,,69168,69169,,,,,,,,1000,50,1,,,,,,,
16081,,,69168,69165,,,,,,,,1000,50,1,,,,,,,
16082,,,69169,69168,,,,,,,,1000,50,1,,,,,,,
16083,,,69169,69170,,,,,,,,1000,50,1,,,,,,,
16084,,,69165,69164,,,,,,,,1000,50,1,,,,,,,
16085,,,69165,69168,,,,,,,,1000,50,1,,,,,,,
16086,,,69170,69169,,,,,,,,1000,50,1,,,,,,,
16087,,,69170,69171,,,,,,,,1000,50,1,,,,,,,
16088,,,69172,69173,,,,,,,,1000,50,1,,,,,,,
16089,,,69172,69174,,,,,,,,1000,50,1,,,,,,,
16090,,,69173,69172,,,,,,,,1000,50,1,,,,,,,
16091,,,69173,69175,,,,,,,,1000,50,1,,,,,,,
16092,,,69175,69173,,,,,,,,1000,50,1,,,,,,,
16093,,,69175,69176,,,,,,,,1000,50,1,,,,,,,
16094,,,69177,69178,,,,,,,,1000,50,1,,,,,,,
16095,,,69177,69176,,,,,,,,1000,50,1,,,,,,,
16096,,,69179,69180,,,,,,,,1000,50,1,,,,,,,
16097,,,69179,318455,,,,,,,,1000,50,1,,,,,,,
16098,,,69178,69177,,,,,,,,1000,50,1,,,,,,,
16099,,,69178,69180,,,,,,,,1000,50,1,,,,,,,
16100,,,69180,69179,,,,,,,,1000,50,1,,,,,,,
16101,,,69180,69178,,,,,,,,1000,50,1,,,,,,,
16102,,,69182,69183,,,,,,,,1400,50,2,,,,,,,
16103,,,69182,69184,,,,,,,,3800,90,4,,,,,,,
16104,,,69182,66927,,,,,,,,3800,90,4,,,,,,,
16105,,,69183,69185,,,,,,,,1000,50,1,,,,,,,
16106,,,69183,318457,,,,,,,,700,50,1,,,,,,,
16107,,,69186,69187,,,,,,,,1000,50,1,,,,,,,
16108,,,69186,69188,,,,,,,,1000,50,1,,,,,,,
16109,,,69186,69189,,,,,,,,1000,50,1,,,,,,,
16110,,,69187,69186,,,,,,,,1000,50,1,,,,,,,
16111,,,69187,69190,,,,,,,,1900,90,2,,,,,,,
16112,,,69187,66924,,,,,,,,3800,90,4,,,,,,,
16113,,,69188,69186,,,,,,,,1000,50,1,,,,,,,
16114,,,69188,69191,,,,,,,,1000,50,1,,,,,,,
16115,,,69191,69188,,,,,,,,1000,50,1,,,,,,,
16116,,,69191,69185,,,,,,,,1000,50,1,,,,,,,
16117,,,69185,69183,,,,,,,,1000,50,1,,,,,,,
16118,,,69185,69191,,,,,,,,1000,50,1,,,,,,,
16119,,,69192,69193,,,,,,,,1000,50,1,,,,,,,
16120,,,69192,69194,,,,,,,,1000,50,1,,,,,,,
16121,,,69193,69192,,,,,,,,1000,50,1,,,,,,,
16122,,,69193,69195,,,,,,,,1000,50,1,,,,,,,
16123,,,69195,69193,,,,,,,,1000,50,1,,,,,,,
16124,,,69195,69196,,,,,,,,1000,50,1,,,,,,,
16125,,,69197,69198,,,,,,,,1000,50,1,,,,,,,
16126,,,69197,69196,,,,,,,,1000,50,1,,,,,,,
16127,,,69198,69197,,,,,,,,1000,50,1,,,,,,,
16128,,,69198,69199,,,,,,,,1000,50,1,,,,,,,
16129,,,69189,69186,,,,,,,,1000,50,1,,,,,,,
16130,,,69189,69200,,,,,,,,1000,50,1,,,,,,,
16131,,,69200,69189,,,,,,,,1000,50,1,,,,,,,
16132,,,69200,69201,,,,,,,,1000,50,1,,,,,,,
16133,,,69201,69200,,,,,,,,1000,50,1,,,,,,,
16134,,,69201,69199,,,,,,,,1000,50,1,,,,,,,
16135,,,69199,69198,,,,,,,,1000,50,1,,,,,,,
16136,,,69199,69201,,,,,,,,1000,50,1,,,,,,,
16137,,,69202,69203,,,,,,,,1400,50,2,,,,,,,
16138,,,69202,65139,,,,,,,,1400,50,2,,,,,,,
16147,,,69208,69209,,,,,,,,1700,90,2,,,,,,,
16148,,,69208,69210,,,,,,,,2850,90,3,,,,,,,
16149,,,69211,69212,,,,,,,,1700,90,2,,,,,,,
16150,,,69211,69213,,,,,,,,1700,90,2,,,,,,,
16152,,,69212,69211,,,,,,,,1700,90,2,,,,,,,
16153,,,69212,69215,,,,,,,,1700,90,2,,,,,,,
16154,,,69209,69208,,,,,,,,1700,90,2,,,,,,,
16155,,,69209,69215,,,,,,,,1700,90,2,,,,,,,
16156,,,69215,69212,,,,,,,,1700,90,2,,,,,,,
16157,,,69215,69209,,,,,,,,1700,90,2,,,,,,,
16158,,,69216,69217,,,,,,,,1300,50,2,,,,,,,
16159,,,69216,69218,,,,,,,,1300,50,2,,,,,,,
16160,,,69217,69216,,,,,,,,1300,50,2,,,,,,,
16161,,,69217,69219,,,,,,,,650,50,1,,,,,,,
16162,,,69219,69217,,,,,,,,650,50,1,,,,,,,
16163,,,69219,69220,,,,,,,,650,50,1,,,,,,,
16164,,,69221,69222,,,,,,,,650,50,1,,,,,,,
16165,,,69221,69220,,,,,,,,650,50,1,,,,,,,
16167,,,69222,69221,,,,,,,,650,50,1,,,,,,,
16168,,,69222,69224,,,,,,,,650,50,1,,,,,,,
16169,,,69224,69222,,,,,,,,650,50,1,,,,,,,
16170,,,69224,69225,,,,,,,,650,50,1,,,,,,,
16171,,,69225,69224,,,,,,,,650,50,1,,,,,,,
16172,,,69225,69226,,,,,,,,650,50,1,,,,,,,
16199,,,69231,69232,,,,,,,,1300,50,2,,,,,,,
16200,,,69231,69233,,,,,,,,1300,50,2,,,,,,,
16201,,,69234,69235,,,,,,,,1300,50,2,,,,,,,
16202,,,69234,69233,,,,,,,,1300,50,2,,,,,,,
16203,,,69235,69234,,,,,,,,1300,50,2,,,,,,,
16204,,,69235,69236,,,,,,,,1300,50,2,,,,,,,
16205,,,69232,69231,,,,,,,,1300,50,2,,,,,,,
16206,,,69232,69237,,,,,,,,1300,50,2,,,,,,,
16207,,,69238,69239,,,,,,,,9000,100,5,,,,,,,
16208,,,69240,69238,,,,,,,,9000,100,5,,,,,,,
16209,,,69241,69240,,,,,,,,9000,100,5,,,,,,,
16210,,,60400,69241,,,,,,,,9000,100,5,,,,,,,
16211,,,69242,69243,,,,,,,,9000,100,5,,,,,,,
16212,,,69243,69244,,,,,,,,9000,100,5,,,,,,,
16222,,,69257,69258,,,,,,,,2400,60,2,,,,,,,
16225,,,69260,64749,,,,,,,,2400,60,2,,,,,,,
16232,,,69264,69265,,,,,,,,3600,100,2,,,,,,,
16238,,,69272,69273,,,,,,,,1200,60,1,,,,,,,
16256,,,69285,69286,,,,,,,,1900,90,2,,,,,,,
16257,,,69285,69287,,,,,,,,1400,50,2,,,,,,,
16258,,,69285,69288,,,,,,,,1400,50,2,,,,,,,
16259,,,69285,69289,,,,,,,,1900,90,2,,,,,,,
16260,,,69290,69291,,,,,,,,2400,60,2,,,,,,,
16271,,,69265,69297,,,,,,,,3600,100,2,,,,,,,
16280,,,69301,69302,,,,,,,,1200,60,1,,,,,,,
16285,,,69305,69306,,,,,,,,1200,60,1,,,,,,,
16286,,,69307,69308,,,,,,,,5400,100,3,,,,,,,
16287,,,69309,69310,,,,,,,,2400,60,2,,,,,,,
16288,,,69311,69312,,,,,,,,2400,60,2,,,,,,,
16289,,,69313,69314,,,,,,,,1200,60,1,,,,,,,
16304,,,69325,69326,,,,,,,,1400,50,2,,,,,,,
16305,,,69325,69327,,,,,,,,1400,50,2,,,,,,,
16306,,,69328,69329,,,,,,,,1800,100,1,,,,,,,
17237,,,69244,69908,,,,,,,,9000,100,5,,,,,,,
18716,,,70572,70573,,,,,,,,1000,50,1,,,,,,,
18717,,,70572,70574,,,,,,,,1000,50,1,,,,,,,
18719,,,70573,70572,,,,,,,,1000,50,1,,,,,,,
18720,,,70573,70576,,,,,,,,1000,50,1,,,,,,,
18767,,,69908,60404,,,,,,,,9000,100,5,,,,,,,
18768,,,70605,70606,,,,,,,,9000,100,6,,,,,,,
18769,,,70607,70608,,,,,,,,650,50,1,,,,,,,
18770,,,70607,70609,,,,,,,,650,50,1,,,,,,,
18771,,,70610,70611,,,,,,,,750,90,1,,,,,,,
18772,,,70610,70608,,,,,,,,750,90,1,,,,,,,
18773,,,70612,70613,,,,,,,,750,90,1,,,,,,,
18774,,,70612,70614,,,,,,,,750,90,1,,,,,,,
18775,,,70613,70612,,,,,,,,750,90,1,,,,,,,
18776,,,70613,70611,,,,,,,,750,90,1,,,,,,,
18777,,,70611,70610,,,,,,,,750,90,1,,,,,,,
18778,,,70611,70613,,,,,,,,750,90,1,,,,,,,
18779,,,70615,70616,,,,,,,,1400,50,2,,,,,,,
18780,,,70615,70617,,,,,,,,1400,50,2,,,,,,,
18781,,,70616,70615,,,,,,,,1400,50,2,,,,,,,
18782,,,70616,70618,,,,,,,,1400,50,2,,,,,,,
18783,,,70618,70616,,,,,,,,1400,50,2,,,,,,,
18784,,,70618,70619,,,,,,,,1400,50,2,,,,,,,
18785,,,70620,70621,,,,,,,,1900,90,2,,,,,,,
18786,,,70620,70619,,,,,,,,1400,50,2,,,,,,,
18787,,,70621,70620,,,,,,,,1900,90,2,,,,,,,
18788,,,70621,70622,,,,,,,,1900,90,2,,,,,,,
18790,,,70622,70621,,,,,,,,1900,90,2,,,,,,,
18791,,,70622,70624,,,,,,,,1900,90,2,,,,,,,
18792,,,70624,70622,,,,,,,,1900,90,2,,,,,,,
18793,,,70624,70625,,,,,,,,1900,90,2,,,,,,,
18794,,,70625,70624,,,,,,,,1900,90,2,,,,,,,
18795,,,70625,70626,,,,,,,,1400,50,2,,,,,,,
18796,,,70626,70625,,,,,,,,1400,50,2,,,,,,,
18797,,,70626,70627,,,,,,,,1400,50,2,,,,,,,
18798,,,70628,70629,,,,,,,,1000,50,1,,,,,,,
18799,,,70628,70630,,,,,,,,1000,50,1,,,,,,,
18800,,,70629,70628,,,,,,,,1000,50,1,,,,,,,
18801,,,70629,70631,,,,,,,,1000,50,1,,,,,,,
18802,,,70631,70629,,,,,,,,1000,50,1,,,,,,,
18803,,,70631,70632,,,,,,,,1000,50,1,,,,,,,
18804,,,70633,70632,,,,,,,,1000,50,1,,,,,,,
18805,,,70633,70634,,,,,,,,1000,50,1,,,,,,,
18806,,,70633,70635,,,,,,,,1000,50,1,,,,,,,
18807,,,70632,70631,,,,,,,,1000,50,1,,,,,,,
18808,,,70632,70633,,,,,,,,1000,50,1,,,,,,,
18809,,,70632,70636,,,,,,,,1000,50,1,,,,,,,
18810,,,70636,70632,,,,,,,,1000,50,1,,,,,,,
18811,,,70636,70637,,,,,,,,1000,50,1,,,,,,,
18813,,,317299,70640,,,,,,,,2850,90,3,,,,,,,
18860,,,70650,70651,,,,,,,,5400,100,3,,,,,,,
18861,,,70652,70653,,,,,,,,5400,100,3,,,,,,,
18862,,,70654,70650,,,,,,,,5400,100,3,,,,,,,
18863,,,70653,70655,,,,,,,,5400,100,4,,,,,,,
18864,,,70656,70657,,,,,,,,5400,100,3,,,,,,,
18865,,,70658,70659,,,,,,,,5400,100,3,,,,,,,
18866,,,70660,70661,,,,,,,,5400,100,3,,,,,,,
18867,,,70662,70663,,,,,,,,2850,90,3,,,,,,,
18868,,,70662,70664,,,,,,,,2850,90,3,,,,,,,
18869,,,70665,70664,,,,,,,,1500,90,2,,,,,,,
18870,,,70665,70635,,,,,,,,750,90,1,,,,,,,
18873,,,70666,70667,,,,,,,,3400,90,4,,,,,,,
18874,,,70666,70668,,,,,,,,3400,90,4,,,,,,,
18875,,,70666,66926,,,,,,,,700,50,1,,,,,,,
18880,,,317301,66926,,,,,,,,3400,90,4,,,,,,,
18886,,,317303,70667,,,,,,,,2550,90,3,,,,,,,
20075,,,319471,71304,,,,,,,,1300,50,2,,,,,,,
20077,,,319471,71305,,,,,,,,1300,50,2,,,,,,,
20198,,,317305,71421,,,,,,,,7200,100,5,,,,,,,
20200,,,71424,71425,,,,,,,,9000,100,5,,,,,,,
20201,,,71425,71426,,,,,,,,9000,100,5,,,,,,,
20202,,,71427,71428,,,,,,,,9000,100,5,,,,,,,
20203,,,71428,71429,,,,,,,,9000,100,5,,,,,,,
20719,,,71781,71782,,,,,,,,650,50,1,,,,,,,
20720,,,71781,71783,,,,,,,,650,50,1,,,,,,,
20721,,,71784,71782,,,,,,,,650,50,1,,,,,,,
20722,,,71784,71785,,,,,,,,650,50,1,,,,,,,
20723,,,71782,71781,,,,,,,,650,50,1,,,,,,,
20724,,,71782,71784,,,,,,,,650,50,1,,,,,,,
20725,,,71786,71787,,,,,,,,1300,50,2,,,,,,,
20726,,,71786,71788,,,,,,,,1300,50,2,,,,,,,
20727,,,71787,71786,,,,,,,,1300,50,2,,,,,,,
20728,,,71787,71789,,,,,,,,1300,50,2,,,,,,,
20729,,,71787,71783,,,,,,,,1300,50,2,,,,,,,
20730,,,71789,71787,,,,,,,,1300,50,2,,,,,,,
20731,,,71789,71790,,,,,,,,1300,50,2,,,,,,,
20732,,,71791,71792,,,,,,,,1500,90,2,,,,,,,
20733,,,71791,71790,,,,,,,,1500,90,2,,,,,,,
20734,,,71792,71791,,,,,,,,1500,90,2,,,,,,,
20735,,,71792,71793,,,,,,,,1500,90,2,,,,,,,
20736,,,71793,71792,,,,,,,,1500,90,2,,,,,,,
20737,,,71793,71794,,,,,,,,1500,90,2,,,,,,,
20738,,,71795,71796,,,,,,,,1400,50,2,,,,,,,
20739,,,71795,71797,,,,,,,,2100,50,3,,,,,,,
20740,,,71798,71796,,,,,,,,2100,50,3,,,,,,,
20741,,,71798,71799,,,,,,,,2100,50,3,,,,,,,
20742,,,71796,71795,,,,,,,,2100,50,3,,,,,,,
20743,,,71796,71798,,,,,,,,1400,50,2,,,,,,,
20744,,,71800,71801,,,,,,,,1500,90,2,,,,,,,
20745,,,71800,71802,,,,,,,,1700,90,2,,,,,,,
20746,,,71801,71800,,,,,,,,1500,90,2,,,,,,,
20747,,,71801,71803,,,,,,,,1500,90,2,,,,,,,
20748,,,71803,71801,,,,,,,,1500,90,2,,,,,,,
20749,,,71803,71804,,,,,,,,1500,90,2,,,,,,,
20750,,,71804,71803,,,,,,,,1500,90,2,,,,,,,
20751,,,71804,71790,,,,,,,,1500,90,2,,,,,,,
20752,,,71805,71806,,,,,,,,850,90,1,,,,,,,
20753,,,71805,71807,,,,,,,,850,90,1,,,,,,,
20754,,,71806,71805,,,,,,,,850,90,1,,,,,,,
20755,,,71806,71808,,,,,,,,850,90,1,,,,,,,
20756,,,71809,71810,,,,,,,,850,90,1,,,,,,,
20757,,,71809,71811,,,,,,,,850,90,1,,,,,,,
20762,,,71810,71809,,,,,,,,850,90,1,,,,,,,
20763,,,71810,71816,,,,,,,,850,90,1,,,,,,,
20764,,,71817,71818,,,,,,,,1900,90,2,,,,,,,
20765,,,71817,71816,,,,,,,,1900,90,2,,,,,,,
20766,,,71818,71819,,,,,,,,1900,90,2,,,,,,,
20769,,,71822,71823,,,,,,,,1900,90,2,,,,,,,
20770,,,71822,71824,,,,,,,,1900,90,2,,,,,,,
20771,,,65134,65133,,,,,,,,1400,50,2,,,,,,,
20772,,,65134,71825,,,,,,,,650,50,1,,,,,,,
20773,,,65134,64487,,,,,,,,850,90,1,,,,,,,
20774,,,64458,64455,,,,,,,,1000,50,1,,,,,,,
20775,,,64458,71826,,,,,,,,1000,50,1,,,,,,,
20776,,,71826,64458,,,,,,,,1000,50,1,,,,,,,
20777,,,71826,71827,,,,,,,,1000,50,1,,,,,,,
20780,,,71825,65134,,,,,,,,650,50,1,,,,,,,
20781,,,71825,71829,,,,,,,,1000,50,1,,,,,,,
20782,,,71829,71825,,,,,,,,1000,50,1,,,,,,,
20783,,,71829,71830,,,,,,,,1000,50,1,,,,,,,
20784,,,71830,71829,,,,,,,,1000,50,1,,,,,,,
20785,,,71830,71827,,,,,,,,1000,50,1,,,,,,,
20786,,,71827,71826,,,,,,,,1000,50,1,,,,,,,
20787,,,71827,71830,,,,,,,,1000,50,1,,,,,,,
20788,,,71831,71832,,,,,,,,650,50,1,,,,,,,
20789,,,71831,64538,,,,,,,,650,50,1,,,,,,,
20831,,,71843,71844,,,,,,,,2400,60,2,,,,,,,
20832,,,71845,71843,,,,,,,,2400,60,2,,,,,,,
20833,,,71846,71845,,,,,,,,2400,60,2,,,,,,,
20834,,,71847,71848,,,,,,,,2400,60,2,,,,,,,
20835,,,71849,71846,,,,,,,,2400,60,2,,,,,,,
20836,,,71848,71849,,,,,,,,2400,60,2,,,,,,,
20837,,,71850,71851,,,,,,,,2400,60,2,,,,,,,
20838,,,71852,71853,,,,,,,,2400,60,2,,,,,,,
20839,,,71853,71850,,,,,,,,2400,60,2,,,,,,,
20840,,,71854,71855,,,,,,,,650,50,1,,,,,,,
20841,,,71854,71856,,,,,,,,650,50,1,,,,,,,
20842,,,64054,318421,,,,,,,,650,50,1,,,,,,,
20843,,,64054,71857,,,,,,,,650,50,1,,,,,,,
20844,,,71855,71854,,,,,,,,650,50,1,,,,,,,
20845,,,71855,71857,,,,,,,,650,50,1,,,,,,,
20846,,,71857,64054,,,,,,,,650,50,1,,,,,,,
20847,,,71857,71855,,,,,,,,650,50,1,,,,,,,
21019,,,71905,71906,,,,,,,,1900,90,2,,,,,,,
21020,,,71905,71907,,,,,,,,1900,90,2,,,,,,,
21408,,,72052,72053,,,,,,,,1900,90,2,,,,,,,
21409,,,72052,66072,,,,,,,,2850,90,3,,,,,,,
21410,,,72053,72052,,,,,,,,2850,90,3,,,,,,,
21411,,,72053,72054,,,,,,,,1900,90,2,,,,,,,
21412,,,72055,72056,,,,,,,,2850,90,3,,,,,,,
21413,,,72055,66072,,,,,,,,1900,90,2,,,,,,,
21414,,,72056,72055,,,,,,,,1900,90,2,,,,,,,
21415,,,72056,72057,,,,,,,,2850,90,3,,,,,,,
21416,,,72057,72056,,,,,,,,1900,90,2,,,,,,,
21417,,,72057,72058,,,,,,,,2850,90,3,,,,,,,
21418,,,72058,72057,,,,,,,,1900,90,2,,,,,,,
21419,,,72058,72059,,,,,,,,2850,90,3,,,,,,,
21420,,,72060,72061,,,,,,,,1200,60,1,,,,,,,
21421,,,72062,72063,,,,,,,,1200,60,1,,,,,,,
21423,,,72065,72066,,,,,,,,5400,100,3,,,,,,,
21424,,,72067,72061,,,,,,,,5400,100,3,,,,,,,
21425,,,72068,72069,,,,,,,,1300,50,2,,,,,,,
21426,,,72068,72070,,,,,,,,1300,50,2,,,,,,,
21695,,,72175,65148,,,,,,,,1000,50,1,,,,,,,
21696,,,72175,72176,,,,,,,,1000,50,1,,,,,,,
21697,,,72177,72178,,,,,,,,2550,90,3,,,,,,,
21698,,,72177,72179,,,,,,,,2550,90,3,,,,,,,
21781,,,72199,72200,,,,,,,,1500,90,2,,,,,,,
21782,,,72199,72201,,,,,,,,1500,90,2,,,,,,,
21783,,,72202,72203,,,,,,,,1500,90,2,,,,,,,
21784,,,72202,72204,,,,,,,,750,90,1,,,,,,,
21785,,,72203,72202,,,,,,,,750,90,1,,,,,,,
21786,,,72203,72205,,,,,,,,1500,90,2,,,,,,,
21787,,,72205,72203,,,,,,,,750,90,1,,,,,,,
21788,,,72205,72206,,,,,,,,1500,90,2,,,,,,,
21789,,,72206,72205,,,,,,,,750,90,1,,,,,,,
21790,,,72206,72200,,,,,,,,1500,90,2,,,,,,,
21886,,,72250,72251,,,,,,,,1900,90,2,,,,,,,
21888,,,72250,72253,,,,,,,,1900,90,2,,,,,,,
21889,,,72250,72254,,,,,,,,2850,90,3,,,,,,,
21891,,,72255,72257,,,,,,,,1300,50,2,,,,,,,
21892,,,72255,72258,,,,,,,,1900,90,2,,,,,,,
21893,,,72255,72259,,,,,,,,1900,90,2,,,,,,,
21894,,,72260,72261,,,,,,,,1500,50,3,,,,,,,
21895,,,72260,72262,,,,,,,,1900,90,2,,,,,,,
21897,,,72260,72264,,,,,,,,1900,90,2,,,,,,,
21898,,,72261,72260,,,,,,,,1500,50,3,,,,,,,
21899,,,72261,72265,,,,,,,,1500,50,3,,,,,,,
21900,,,72251,72250,,,,,,,,1900,90,2,,,,,,,
21901,,,72251,72262,,,,,,,,1900,90,2,,,,,,,
21902,,,72262,72260,,,,,,,,1900,90,2,,,,,,,
21903,,,72262,72251,,,,,,,,1900,90,2,,,,,,,
21914,,,72268,72269,,,,,,,,3400,90,4,,,,,,,
21915,,,72268,72270,,,,,,,,3800,90,4,,,,,,,
21916,,,72269,72268,,,,,,,,3400,90,4,,,,,,,
21917,,,72269,72271,,,,,,,,3400,90,4,,,,,,,
21938,,,69326,69325,,,,,,,,1400,50,2,,,,,,,
21939,,,69326,72277,,,,,,,,1400,50,2,,,,,,,
22256,,,72384,72385,,,,,,,,1000,50,1,,,,,,,
22257,,,72384,72386,,,,,,,,1000,50,1,,,,,,,
22258,,,72387,69106,,,,,,,,750,90,1,,,,,,,
22259,,,72387,72388,,,,,,,,750,90,1,,,,,,,
22260,,,72389,71823,,,,,,,,3800,90,4,,,,,,,
22261,,,72389,72390,,,,,,,,2850,90,3,,,,,,,
22262,,,66068,66067,,,,,,,,950,90,1,,,,,,,
22263,,,66068,72391,,,,,,,,1900,90,2,,,,,,,
22302,,,317307,72414,,,,,,,,7200,100,4,,,,,,,
22303,,,72414,72415,,,,,,,,7200,100,4,,,,,,,
22304,,,72416,318461,,,,,,,,7200,100,4,,,,,,,
22319,,,72429,72430,,,,,,,,1400,50,2,,,,,,,
22320,,,72429,72431,,,,,,,,700,50,1,,,,,,,
22321,,,72432,70784,,,,,,,,1300,50,2,,,,,,,
22322,,,72432,72431,,,,,,,,1300,50,2,,,,,,,
22323,,,72433,72434,,,,,,,,1300,50,2,,,,,,,
22324,,,72433,72435,,,,,,,,1300,50,2,,,,,,,
22325,,,72436,72437,,,,,,,,1300,50,2,,,,,,,
22326,,,72436,72438,,,,,,,,1300,50,2,,,,,,,
22327,,,72437,72436,,,,,,,,1300,50,2,,,,,,,
22328,,,72437,72439,,,,,,,,1300,50,2,,,,,,,
22329,,,72439,72437,,,,,,,,1300,50,2,,,,,,,
22330,,,72439,64060,,,,,,,,1300,50,2,,,,,,,
22332,,,64060,72439,,,,,,,,1300,50,2,,,,,,,
22333,,,64060,72440,,,,,,,,1300,50,2,,,,,,,
22334,,,72440,64060,,,,,,,,1300,50,2,,,,,,,
22335,,,72440,72441,,,,,,,,650,50,1,,,,,,,
22393,,,72477,72478,,,,,,,,1000,50,2,,,,,,,
22394,,,72477,72479,,,,,,,,1000,50,2,,,,,,,
22395,,,72480,72481,,,,,,,,500,50,1,,,,,,,
22396,,,72480,72482,,,,,,,,500,50,1,,,,,,,
22397,,,72483,72482,,,,,,,,1000,50,2,,,,,,,
22398,,,72483,72484,,,,,,,,1000,50,2,,,,,,,
22399,,,72485,72486,,,,,,,,500,50,1,,,,,,,
22400,,,72485,72484,,,,,,,,500,50,1,,,,,,,
22401,,,72487,72481,,,,,,,,1500,50,3,,,,,,,
22402,,,72487,72486,,,,,,,,1000,50,2,,,,,,,
22420,,,72492,72493,,,,,,,,650,50,1,,,,,,,
22422,,,72492,64082,,,,,,,,1300,50,2,,,,,,,
22423,,,72495,72492,,,,,,,,650,50,1,,,,,,,
22424,,,72495,72494,,,,,,,,2850,90,3,,,,,,,
22425,,,72495,68470,,,,,,,,2850,90,3,,,,,,,
22426,,,72496,72497,,,,,,,,650,50,1,,,,,,,
22427,,,72498,72496,,,,,,,,650,50,1,,,,,,,
22428,,,72499,72498,,,,,,,,650,50,1,,,,,,,
22429,,,72500,72499,,,,,,,,650,50,1,,,,,,,
22430,,,72501,72500,,,,,,,,650,50,1,,,,,,,
22431,,,72502,72501,,,,,,,,650,50,1,,,,,,,
22432,,,72503,72502,,,,,,,,650,50,1,,,,,,,
22433,,,72504,72503,,,,,,,,650,50,1,,,,,,,
22434,,,72505,72504,,,,,,,,650,50,1,,,,,,,
22435,,,72493,72505,,,,,,,,650,50,1,,,,,,,
22437,,,72494,72495,,,,,,,,2850,90,3,,,,,,,
22438,,,72494,72497,,,,,,,,2850,90,3,,,,,,,
22439,,,72506,72507,,,,,,,,1900,90,2,,,,,,,
